"SAMPLE_ID","STATUS","STATUS_DATE","REMARK"
67251,"CONFIRMED","10/04/2019",
67241,"SUSPICIOUS","07/22/2019",
67252,"SUSPICIOUS","07/05/2019",
67253,"SUSPICIOUS","07/30/2019",
67254,"SUSPICIOUS","07/30/2019",
67255,"NO_BLOOM","11/12/2019",
67256,"NO_BLOOM","11/12/2019",
67257,"NO_BLOOM","07/25/2019",
67258,"NO_BLOOM","08/07/2019",
67259,"NO_BLOOM","08/21/2019",
67260,"NO_BLOOM","11/12/2019",
67261,"NO_BLOOM","11/12/2019",
67262,"NO_BLOOM","07/10/2019",
67263,"NO_BLOOM","07/25/2019",
67264,"NO_BLOOM","08/09/2019",
67265,"NO_BLOOM","08/21/2019",
67266,"NO_BLOOM","09/06/2019",
67267,"NO_BLOOM","09/18/2019",
67268,"NO_BLOOM","11/12/2019",
67269,"NO_BLOOM","11/12/2019",
67270,"NO_BLOOM","11/12/2019",
67271,"NO_BLOOM","08/01/2019",
67272,"NO_BLOOM","08/16/2019",
67273,"NO_BLOOM","08/29/2019",
67274,"NO_BLOOM","09/12/2019",
67275,"NO_BLOOM","09/26/2019",
67276,"SUSPICIOUS","08/06/2019",
67277,"NO_BLOOM",,
67278,"SUSPICIOUS","06/20/2019",
67279,"SUSPICIOUS","06/24/2019",
67280,,,
67281,"NO_BLOOM","11/12/2019",
67282,"NO_BLOOM","07/03/2019",
67284,"NO_BLOOM","07/17/2019",
67285,"NO_BLOOM","08/01/2019",
67286,"NO_BLOOM","08/16/2019",
67287,"NO_BLOOM","08/29/2019",
67288,"NO_BLOOM","09/11/2019",
67289,"NO_BLOOM","09/25/2019",
67283,"NO_BLOOM","07/03/2019",
67290,"NO_BLOOM","11/12/2019",
67291,"NO_BLOOM","11/12/2019",
67292,"NO_BLOOM","07/10/2019",
67293,"NO_BLOOM","07/25/2019",
67294,"NO_BLOOM","08/09/2019",
67295,"NO_BLOOM","08/21/2019",
67296,"NO_BLOOM","09/06/2019",
67297,"NO_BLOOM","09/18/2019",
67298,"SUSPICIOUS","09/27/2019",
67299,"SUSPICIOUS","07/05/2019",
67300,"NO_BLOOM",,
67301,"NO_BLOOM",,
67302,"SUSPICIOUS","06/26/2019",
67303,"SUSPICIOUS","07/03/2019",
67304,"SUSPICIOUS","06/20/2019",
67305,"SUSPICIOUS","07/02/2019",
67306,"SUSPICIOUS","07/17/2019",
67307,"NO_BLOOM","07/11/2019",
67308,"NO_BLOOM","07/25/2019",
67309,"NO_BLOOM","08/07/2019",
67309,"NO_BLOOM","08/09/2019",
67310,"NO_BLOOM","08/23/2019",
67311,"NO_BLOOM","09/06/2019",
67312,"NO_BLOOM","09/20/2019",
67313,"NO_BLOOM","10/04/2019",
67314,"CONFIRMED","09/05/2019",
67315,"NO_BLOOM","06/28/2019",
67317,"NO_BLOOM",,
67316,"SUSPICIOUS","06/18/2019",
67318,"NO_BLOOM","11/12/2019",
67319,"NO_BLOOM","11/12/2019",
67320,"NO_BLOOM","11/12/2019",
67321,"NO_BLOOM","08/02/2019",
67322,"NO_BLOOM","08/21/2019",
67323,"NO_BLOOM","08/29/2019",
67324,"NO_BLOOM","09/06/2019",
67325,"NO_BLOOM","09/18/2019",
67326,"NO_BLOOM","11/12/2019",
67327,"NO_BLOOM","11/12/2019",
67328,"NO_BLOOM","11/12/2019",
67329,"CONFIRMED","07/24/2019",
67330,"CONFIRMED","08/02/2019",
67331,"CONFIRMED","08/23/2019",
67332,"NO_BLOOM","08/30/2019",
67333,"NO_BLOOM","09/20/2019",
67334,"SUSPICIOUS","08/26/2019",
67335,"NO_BLOOM",,
67336,"NO_BLOOM",,
67337,"SUSPICIOUS","10/15/2019",
67338,"NO_BLOOM",,
67339,"SUSPICIOUS","06/28/2019",
67340,"NO_BLOOM",,
67341,"NO_BLOOM",,
67342,"SUSPICIOUS","08/14/2019",
67343,"NO_BLOOM","11/12/2019",
67344,"NO_BLOOM","07/25/2019",
67345,"NO_BLOOM","08/08/2019",
67346,"NO_BLOOM","08/22/2019",
67347,"NO_BLOOM","09/18/2019",
67348,"NO_BLOOM","05/30/2019",
67349,"NO_BLOOM","11/12/2019",
67350,"NO_BLOOM","06/28/2019",
67351,"NO_BLOOM","07/11/2019",
67352,"NO_BLOOM","07/25/2019",
67353,"NO_BLOOM","08/08/2019",
67354,"NO_BLOOM","08/22/2019",
67355,"NO_BLOOM","09/05/2019",
67356,"NO_BLOOM","11/12/2019",
67357,"NO_BLOOM","06/28/2019",
67358,"NO_BLOOM","11/12/2019",
67359,"NO_BLOOM","07/26/2019",
67360,"NO_BLOOM","08/09/2019",
67361,"NO_BLOOM","08/23/2019",
67362,"NO_BLOOM","09/06/2019",
67363,"SUSPICIOUS","08/07/2019",
67364,"SUSPICIOUS","07/22/2019",
67365,"SUSPICIOUS","07/01/2019",
67366,"SUSPICIOUS","08/05/2019",
67367,"SUSPICIOUS","09/13/2019",
67368,"SUSPICIOUS","09/30/2019",
67369,"NO_BLOOM","11/12/2019",
67370,"NO_BLOOM","07/03/2019",
67371,"NO_BLOOM","11/12/2019",
67372,"NO_BLOOM","08/07/2019",
67373,"NO_BLOOM","08/21/2019",
67374,"NO_BLOOM","09/05/2019",
67375,"NO_BLOOM","09/19/2019",
67376,"NO_BLOOM","10/02/2019",
67377,"NO_BLOOM","11/12/2019",
67378,"NO_BLOOM","07/08/2019",
67379,"CONFIRMED","07/26/2019",
67380,"NO_BLOOM","08/05/2019",
67381,"NO_BLOOM","08/16/2019",
67382,"CONFIRMED","09/03/2019",
67383,"CONFIRMED","09/17/2019",
67384,"CONFIRMED","09/30/2019",
67385,"NO_BLOOM","11/12/2019",
67386,"NO_BLOOM","11/12/2019",
67387,"NO_BLOOM","07/03/2019",
67388,"NO_BLOOM","07/17/2019",
67389,"NO_BLOOM","08/01/2019",
67390,"NO_BLOOM","08/16/2019",
67391,"NO_BLOOM","08/28/2019",
67392,"NO_BLOOM","09/11/2019",
67393,"NO_BLOOM","11/12/2019",
67394,"NO_BLOOM","11/12/2019",
67395,"NO_BLOOM","07/03/2019",
67396,"NO_BLOOM","07/17/2019",
67397,"NO_BLOOM","08/01/2019",
67398,"NO_BLOOM","08/16/2019",
67399,"NO_BLOOM","08/28/2019",
67400,"NO_BLOOM","09/12/2019",
67401,"NO_BLOOM","06/21/2019",
67402,"NO_BLOOM","07/03/2019",
67403,"NO_BLOOM","07/25/2019",
67404,"NO_BLOOM","08/09/2019",
67404,"NO_BLOOM","08/08/2019",
67405,"NO_BLOOM","08/21/2019",
67406,"NO_BLOOM","09/05/2019",
67407,"NO_BLOOM","09/18/2019",
67408,"SUSPICIOUS","10/11/2019",
67409,"SUSPICIOUS","07/18/2019",
67410,"NO_BLOOM","11/12/2019",
67411,"CONFIRMED","06/19/2019",
67412,"NO_BLOOM",,
67413,"NO_BLOOM","07/03/2019",
67414,"NO_BLOOM","07/17/2019",
67415,"NO_BLOOM","08/07/2019",
67416,"NO_BLOOM","08/21/2019",
67417,"NO_BLOOM","09/05/2019",
67418,"NO_BLOOM","09/18/2019",
67419,"NO_BLOOM","11/12/2019",
67420,"NO_BLOOM","11/12/2019",
67421,"NO_BLOOM","07/11/2019",
67422,"NO_BLOOM","07/25/2019",
67423,"NO_BLOOM","08/12/2019",
67424,"NO_BLOOM","08/22/2019",
67425,"NO_BLOOM","09/11/2019",
67426,"NO_BLOOM","09/18/2019",
67427,"SUSPICIOUS","08/07/2019",
67428,"SUSPICIOUS","08/22/2019",
67429,"SUSPICIOUS","08/28/2019",
67430,,,
67431,,,
67432,,,
67433,,,
67434,,,
67435,"NO_BLOOM","11/12/2019",
67436,"NO_BLOOM","11/12/2019",
67437,"NO_BLOOM","07/03/2019",
67438,"NO_BLOOM","11/12/2019",
67440,"NO_BLOOM","08/01/2019",
67442,"NO_BLOOM","08/15/2019",
67444,"NO_BLOOM","09/05/2019",
67446,"NO_BLOOM","09/18/2019",
67439,"CONFIRMED","11/12/2019",
67441,"CONFIRMED","08/01/2019",
67443,"CONFIRMED","08/15/2019",
67445,"CONFIRMED","09/05/2019",
67447,"CONFIRMED","09/18/2019",
67448,"CONFIRMED","09/18/2019",
67449,"SUSPICIOUS","09/03/2019",
67450,"NO_BLOOM","07/02/2019",
67451,,,
67452,"NO_BLOOM","11/12/2019",
67453,"NO_BLOOM","07/08/2019",
67454,"NO_BLOOM","07/17/2019",
67455,"NO_BLOOM","07/26/2019",
67456,"NO_BLOOM","08/08/2019",
67457,"NO_BLOOM","08/16/2019",
67458,"NO_BLOOM","08/28/2019",
67460,"NO_BLOOM","09/11/2019",
67459,"NO_BLOOM","08/28/2019",
67461,"NO_BLOOM","11/12/2019",
67462,"NO_BLOOM","07/10/2019",
67463,"NO_BLOOM","11/12/2019",
67464,"NO_BLOOM","08/01/2019",
67465,"NO_BLOOM","08/26/2019",
67466,"NO_BLOOM","09/05/2019",
67467,"NO_BLOOM","09/17/2019",
67468,"NO_BLOOM","09/30/2019",
67469,"SUSPICIOUS","08/08/2019",
67470,,,
67471,,,
67472,,,
67473,,,
67474,,,
67475,"NO_BLOOM",,
67476,"NO_BLOOM","11/12/2019",
67477,"NO_BLOOM","06/28/2019",
67479,"NO_BLOOM","11/12/2019",
67480,"CONFIRMED","08/09/2019",
67485,"NO_BLOOM","08/23/2019",
67487,"NO_BLOOM",,
67489,"NO_BLOOM","09/19/2019",
67478,"CONFIRMED","07/03/2019",
67483,"CONFIRMED","08/09/2019",
67486,"CONFIRMED","08/23/2019",
67488,"CONFIRMED","09/06/2019",
67490,"CONFIRMED","09/19/2019",
67481,"SUSPICIOUS","08/06/2019",
67482,"SUSPICIOUS","08/06/2019",
67484,"SUSPICIOUS","08/08/2019",
67491,"SUSPICIOUS","07/08/2019",
67492,"SUSPICIOUS","08/30/2019",
67493,"SUSPICIOUS","07/08/2019",
67494,,,
67495,,,
67496,"NO_BLOOM","11/12/2019",
67497,"NO_BLOOM","06/21/2019",
67498,"NO_BLOOM","07/03/2019",
67499,"NO_BLOOM","11/12/2019",
67500,"NO_BLOOM","08/01/2019",
67501,"NO_BLOOM",,
67501,"NO_BLOOM","08/16/2019",
67504,"NO_BLOOM","09/12/2019",
67502,"CONFIRMED","08/16/2019",
67503,"CONFIRMED","08/30/2019",
67505,,,
67506,"NO_BLOOM","11/12/2019",
67509,"NO_BLOOM","07/10/2019",
67510,"NO_BLOOM","11/12/2019",
67511,"NO_BLOOM","08/07/2019",
67512,"NO_BLOOM","08/23/2019",
67513,"NO_BLOOM","09/12/2019",
67514,"NO_BLOOM","09/26/2019",
67508,"CONFIRMED","07/10/2019",
67507,"SUSPICIOUS","07/11/2019",
67515,"SUSPICIOUS","09/04/2019",
67516,"SUSPICIOUS","08/14/2019",
67517,,,
67518,,,
67519,"NO_BLOOM","11/12/2019",
67520,"NO_BLOOM","11/12/2019",
67521,"NO_BLOOM","07/03/2019",
67522,"NO_BLOOM","07/25/2019",
67523,"NO_BLOOM","08/08/2019",
67524,"NO_BLOOM","08/21/2019",
67526,"CONFIRMED","09/05/2019",
67527,"NO_BLOOM","09/18/2019",
67525,"CONFIRMED","09/05/2019",
67528,"CONFIRMED","09/18/2019",
67529,"NO_BLOOM","07/03/2019",
67530,"NO_BLOOM","08/15/2019",
67531,"NO_BLOOM","08/29/2019",
67532,"NO_BLOOM","09/25/2019",
67533,"CONFIRMED","07/24/2019",
67534,"NO_BLOOM",,
67535,"SUSPICIOUS","07/19/2019",
67536,"SUSPICIOUS","07/19/2019",
67535,"NO_BLOOM","07/19/2019",
67536,"NO_BLOOM","07/19/2019",
67537,"NO_BLOOM",,
67538,"NO_BLOOM",,
67539,"SUSPICIOUS","07/26/2019",
67540,,,
67541,"NO_BLOOM","11/12/2019",
67542,"NO_BLOOM","07/10/2019",
67543,"NO_BLOOM","08/07/2019",
67544,"NO_BLOOM","08/22/2019",
67545,"NO_BLOOM","09/05/2019",
67546,"NO_BLOOM","09/18/2019",
67548,"NO_BLOOM","10/03/2019",
67547,"CONFIRMED","09/18/2019",
67549,"NO_BLOOM","08/30/2019",
67550,"NO_BLOOM","08/30/2019",
67551,"NO_BLOOM",,
67552,"SUSPICIOUS","08/20/2019",
67553,"SUSPICIOUS","09/04/2019",
67554,"CONFIRMED","11/12/2019",
67555,"CONFIRMED","06/19/2019",
67558,"SUSPICIOUS","10/31/2019",
67556,"SUSPICIOUS","05/29/2019",
67557,"SUSPICIOUS","08/28/2019",
67559,"SUSPICIOUS","09/23/2019",
67560,"SUSPICIOUS","09/22/2019",
67561,"NO_BLOOM","07/08/2019",
67562,"NO_BLOOM","07/29/2019",
67563,"NO_BLOOM","08/15/2019",
67564,"NO_BLOOM","08/26/2019",
67565,"NO_BLOOM","09/09/2019",
67566,"NO_BLOOM","09/23/2019",
67567,"NO_BLOOM","10/02/2019",
67568,"NO_BLOOM","07/08/2019",
67569,"CONFIRMED","07/29/2019",
67570,"NO_BLOOM","08/15/2019",
67571,"NO_BLOOM","08/26/2019",
67572,"NO_BLOOM","09/09/2019",
67573,"NO_BLOOM","09/23/2019",
67574,"NO_BLOOM","10/02/2019",
67575,"SUSPICIOUS","06/27/2019",
67576,"SUSPICIOUS","08/19/2019",
67577,"NO_BLOOM","07/09/2019",
67578,"NO_BLOOM","07/29/2019",
67579,"NO_BLOOM","08/15/2019",
67580,"NO_BLOOM","08/26/2019",
67581,"NO_BLOOM","09/09/2019",
67582,"NO_BLOOM","09/23/2019",
67583,"NO_BLOOM","10/02/2019",
67584,"NO_BLOOM","11/12/2019",
67585,"NO_BLOOM","11/12/2019",
67586,"NO_BLOOM","06/12/2019",
67587,"CONFIRMED_WITH_HIGH_TOXINS","06/21/2019",
67588,"CONFIRMED","06/28/2019",
67589,"CONFIRMED","07/02/2019",
67590,"CONFIRMED_WITH_HIGH_TOXINS","07/26/2019",
67591,"CONFIRMED_WITH_HIGH_TOXINS","07/12/2019",
67592,"CONFIRMED_WITH_HIGH_TOXINS","07/17/2019",
67593,"CONFIRMED_WITH_HIGH_TOXINS","07/25/2019",
67594,"CONFIRMED","09/06/2019",
67595,"CONFIRMED","08/06/2019",
67596,"CONFIRMED","08/16/2019",
67597,"CONFIRMED","08/21/2019",
67598,"CONFIRMED_WITH_HIGH_TOXINS","08/28/2019",
67598,"CONFIRMED","08/30/2019",
67599,"CONFIRMED","08/30/2019",
67599,"CONFIRMED_WITH_HIGH_TOXINS","08/28/2019",
67600,"CONFIRMED","09/05/2019",
67601,"CONFIRMED_WITH_HIGH_TOXINS","09/10/2019",
67602,"CONFIRMED","09/17/2019",
67603,"CONFIRMED_WITH_HIGH_TOXINS","09/25/2019",
67604,"CONFIRMED_WITH_HIGH_TOXINS","10/11/2019",
67605,"CONFIRMED_WITH_HIGH_TOXINS","10/03/2019",
67606,"CONFIRMED_WITH_HIGH_TOXINS","10/08/2019",
67607,"CONFIRMED","10/15/2019",
67608,"CONFIRMED_WITH_HIGH_TOXINS","10/17/2019",
67609,"CONFIRMED_WITH_HIGH_TOXINS","10/24/2019",
67610,"CONFIRMED","10/31/2019",
67611,"CONFIRMED","11/07/2019",
67611,"CONFIRMED","06/15/2019",
67612,"CONFIRMED","06/15/2019",
67612,"CONFIRMED","11/07/2019",
67613,"CONFIRMED","11/07/2019",
67614,"NO_BLOOM",,
67615,"CONFIRMED","10/15/2019",
67616,"CONFIRMED_WITH_HIGH_TOXINS","10/17/2019",
67617,"CONFIRMED_WITH_HIGH_TOXINS","10/24/2019",
67618,"CONFIRMED_WITH_HIGH_TOXINS","08/21/2019",
67619,"CONFIRMED","10/31/2019",
67620,"CONFIRMED","11/12/2019",
67621,"CONFIRMED","08/30/2019",
67622,"CONFIRMED","09/05/2019",
67623,"CONFIRMED","09/10/2019",
67624,"CONFIRMED","09/17/2019",
67625,"CONFIRMED","09/25/2019",
67626,"CONFIRMED_WITH_HIGH_TOXINS","10/11/2019",
67627,"CONFIRMED_WITH_HIGH_TOXINS","10/03/2019",
67628,"CONFIRMED_WITH_HIGH_TOXINS","10/08/2019",
67629,"NO_BLOOM","08/20/2019",
67630,"NO_BLOOM","08/20/2019",
67631,"NO_BLOOM","08/21/2019",
67632,"NO_BLOOM","08/20/2019",
67633,"NO_BLOOM","08/21/2019",
67634,"NO_BLOOM","08/22/2019",
67635,"NO_BLOOM","08/30/2019",
67636,"NO_BLOOM","09/05/2019",
67637,"NO_BLOOM","11/12/2019",
67638,"NO_BLOOM","11/12/2019",
67639,"NO_BLOOM","11/12/2019",
67640,"NO_BLOOM","11/12/2019",
67641,"NO_BLOOM","11/12/2019",
67642,"NO_BLOOM","11/12/2019",
67643,"NO_BLOOM","07/08/2019",
67644,"NO_BLOOM","07/17/2019",
67645,"CONFIRMED","07/25/2019",
67646,"CONFIRMED","08/01/2019",
67647,"CONFIRMED","08/08/2019",
67648,"NO_BLOOM","08/16/2019",
67649,"NO_BLOOM","08/22/2019",
67650,"NO_BLOOM","08/30/2019",
67651,"NO_BLOOM","09/05/2019",
67652,"NO_BLOOM","09/11/2019",
67653,"NO_BLOOM","09/18/2019",
67654,"NO_BLOOM","09/25/2019",
67655,"NO_BLOOM","10/02/2019",
67656,"NO_BLOOM","10/08/2019",
67657,"NO_BLOOM","10/16/2019",
67658,"NO_BLOOM","10/23/2019",
67659,"NO_BLOOM","10/29/2019",
67660,"NO_BLOOM","11/12/2019",
67661,"NO_BLOOM","11/12/2019",
67662,"NO_BLOOM","11/12/2019",
67663,"NO_BLOOM","11/12/2019",
67664,"NO_BLOOM","11/12/2019",
67665,"NO_BLOOM","11/12/2019",
67666,"NO_BLOOM","07/08/2019",
67667,"NO_BLOOM","07/17/2019",
67668,"CONFIRMED","07/25/2019",
67669,"CONFIRMED","08/01/2019",
67670,"CONFIRMED","08/08/2019",
67671,"CONFIRMED","08/16/2019",
67672,"NO_BLOOM","08/22/2019",
67673,"NO_BLOOM","08/30/2019",
67674,"NO_BLOOM","09/05/2019",
67675,"NO_BLOOM","09/11/2019",
67676,"NO_BLOOM","09/18/2019",
67677,"NO_BLOOM","09/25/2019",
67678,"NO_BLOOM","10/02/2019",
67679,"NO_BLOOM","10/08/2019",
67680,"NO_BLOOM","10/16/2019",
67681,"NO_BLOOM","10/23/2019",
67682,"NO_BLOOM","10/29/2019",
67683,,,
67684,,,
67685,,,
67686,,,
67687,,,
67688,,,
67689,,,
67690,,,
67691,"NO_BLOOM","11/12/2019",
67693,"NO_BLOOM","07/08/2019",
67695,"NO_BLOOM","07/17/2019",
67697,"NO_BLOOM","08/01/2019",
67699,"NO_BLOOM","08/16/2019",
67702,"NO_BLOOM","08/28/2019",
67703,"CONFIRMED_WITH_HIGH_TOXINS","09/11/2019",
67705,"NO_BLOOM","09/25/2019",
67692,"NO_BLOOM","11/12/2019",
67694,"NO_BLOOM","07/08/2019",
67696,"NO_BLOOM","11/12/2019",
67698,"CONFIRMED","08/01/2019",
67700,"CONFIRMED","08/16/2019",
67701,"CONFIRMED_WITH_HIGH_TOXINS","08/21/2019",
67704,"NO_BLOOM","09/11/2019",
67706,"CONFIRMED_WITH_HIGH_TOXINS","09/25/2019",
67707,"NO_BLOOM","11/12/2019",
67708,"NO_BLOOM","07/02/2019",
67709,"CONFIRMED","07/08/2019",
67710,"NO_BLOOM","07/09/2019",
67711,"NO_BLOOM","07/16/2019",
67712,"NO_BLOOM","07/23/2019",
67713,"NO_BLOOM","08/01/2019",
67714,"NO_BLOOM","08/05/2019",
67715,"NO_BLOOM","08/06/2019",
67716,"NO_BLOOM","08/20/2019",
67717,"NO_BLOOM","11/12/2019",
67718,"NO_BLOOM","09/10/2019",
67719,"NO_BLOOM","09/17/2019",
67720,"NO_BLOOM",,
67721,"NO_BLOOM","10/08/2019",
67722,"NO_BLOOM","10/23/2019",
67723,"NO_BLOOM",,
67724,"NO_BLOOM","11/12/2019",
67725,"NO_BLOOM","06/21/2019",
67726,"NO_BLOOM","07/11/2019",
67727,"NO_BLOOM","07/25/2019",
67728,"NO_BLOOM","08/15/2019",
67729,"NO_BLOOM","08/30/2019",
67730,"NO_BLOOM","09/13/2019",
67731,"NO_BLOOM","09/25/2019",
67732,"NO_BLOOM",,
67733,"NO_BLOOM","07/26/2019",
67734,"NO_BLOOM","11/12/2019",
67735,"NO_BLOOM","08/08/2019",
67736,"NO_BLOOM","08/16/2019",
67737,"NO_BLOOM","08/21/2019",
67738,"NO_BLOOM","08/30/2019",
67739,"NO_BLOOM","09/05/2019",
67740,"NO_BLOOM","09/12/2019",
67741,"NO_BLOOM","09/17/2019",
67742,"NO_BLOOM","09/25/2019",
67743,"NO_BLOOM",,
67744,"NO_BLOOM","10/02/2019",
67745,"NO_BLOOM","10/08/2019",
67746,"NO_BLOOM","10/08/2019",
67747,"NO_BLOOM","10/16/2019",
67748,"NO_BLOOM","10/23/2019",
67749,"NO_BLOOM","10/29/2019",
67750,"NO_BLOOM","11/12/2019",
67751,"NO_BLOOM","11/12/2019",
67752,"NO_BLOOM","11/12/2019",
67753,"NO_BLOOM","11/12/2019",
67754,"NO_BLOOM","11/12/2019",
67755,"NO_BLOOM","07/08/2019",
67756,"NO_BLOOM","07/10/2019",
67757,"NO_BLOOM","11/12/2019",
67758,"NO_BLOOM","07/25/2019",
67759,"NO_BLOOM","11/12/2019",
67760,"NO_BLOOM","08/08/2019",
67761,"NO_BLOOM","08/16/2019",
67762,"NO_BLOOM","08/21/2019",
67763,"NO_BLOOM","08/30/2019",
67764,"NO_BLOOM","09/05/2019",
67765,"NO_BLOOM","09/12/2019",
67766,"NO_BLOOM","09/17/2019",
67767,"NO_BLOOM","09/23/2019",
67768,"NO_BLOOM","09/25/2019",
67769,"NO_BLOOM","10/02/2019",
67770,"NO_BLOOM","10/08/2019",
67771,"NO_BLOOM","10/08/2019",
67772,"NO_BLOOM","10/23/2019",
67773,"NO_BLOOM","10/29/2019",
67774,"NO_BLOOM",,
67775,"NO_BLOOM","11/12/2019",
67776,"NO_BLOOM",,
67777,"NO_BLOOM","11/12/2019",
67778,"NO_BLOOM","11/12/2019",
67779,"NO_BLOOM","11/12/2019",
67780,"NO_BLOOM","07/08/2019",
67781,"NO_BLOOM","07/10/2019",
67782,"NO_BLOOM","07/17/2019",
67783,"NO_BLOOM","07/25/2019",
67784,"NO_BLOOM","11/12/2019",
67785,"NO_BLOOM","08/08/2019",
67786,"NO_BLOOM","08/16/2019",
67787,"NO_BLOOM","08/21/2019",
67788,"NO_BLOOM","08/30/2019",
67789,"NO_BLOOM","09/05/2019",
67790,"NO_BLOOM","09/12/2019",
67791,"NO_BLOOM","09/17/2019",
67792,"NO_BLOOM","09/25/2019",
67793,"NO_BLOOM","10/02/2019",
67794,"NO_BLOOM","10/08/2019",
67795,"NO_BLOOM","10/16/2019",
67796,"NO_BLOOM","10/23/2019",
67797,"NO_BLOOM","10/29/2019",
67798,"NO_BLOOM",,
67799,"NO_BLOOM","07/17/2019",
67800,"NO_BLOOM","08/21/2019",
67801,"NO_BLOOM","11/12/2019",
67802,"NO_BLOOM","11/12/2019",
67803,"NO_BLOOM","11/12/2019",
67804,"NO_BLOOM","11/12/2019",
67805,"NO_BLOOM","11/12/2019",
67806,"NO_BLOOM","07/08/2019",
67807,"NO_BLOOM","07/10/2019",
67808,"NO_BLOOM","07/17/2019",
67809,"NO_BLOOM","07/25/2019",
67810,"NO_BLOOM","11/12/2019",
67811,"NO_BLOOM","08/08/2019",
67812,"NO_BLOOM","08/16/2019",
67813,"NO_BLOOM","08/21/2019",
67814,"NO_BLOOM","08/30/2019",
67815,"NO_BLOOM","09/05/2019",
67816,"NO_BLOOM","09/12/2019",
67817,"NO_BLOOM","09/17/2019",
67818,"NO_BLOOM","09/25/2019",
67819,"NO_BLOOM","10/02/2019",
67820,"NO_BLOOM","10/08/2019",
67821,"NO_BLOOM","10/16/2019",
67822,"NO_BLOOM","10/23/2019",
67823,"NO_BLOOM","10/29/2019",
67824,"NO_BLOOM","08/21/2019",
67825,"NO_BLOOM","09/05/2019",
67826,"NO_BLOOM","09/12/2019",
67827,"NO_BLOOM","09/17/2019",
67828,"CONFIRMED_WITH_HIGH_TOXINS","10/23/2019",
67829,"CONFIRMED","06/07/2019",
67830,"CONFIRMED","06/11/2019",
67831,"CONFIRMED","06/21/2019",
67832,"CONFIRMED","06/28/2019",
67833,"CONFIRMED","07/02/2019",
67834,"CONFIRMED","07/09/2019",
67835,"NO_BLOOM","07/16/2019",
67836,"NO_BLOOM","07/23/2019",
67837,"CONFIRMED","08/01/2019",
67838,"CONFIRMED","08/06/2019",
67839,"CONFIRMED","08/15/2019",
67840,"CONFIRMED","08/20/2019",
67841,"NO_BLOOM","11/12/2019",
67842,"CONFIRMED","08/01/2019",
67843,,,
67844,"NO_BLOOM","11/12/2019",
67845,"NO_BLOOM","07/02/2019",
67846,"NO_BLOOM","07/09/2019",
67847,"NO_BLOOM","07/16/2019",
67848,"NO_BLOOM","07/23/2019",
67849,"NO_BLOOM","08/01/2019",
67850,"NO_BLOOM","08/06/2019",
67851,"NO_BLOOM","08/20/2019",
67852,"NO_BLOOM","11/12/2019",
67853,"CONFIRMED","09/10/2019",
67854,"NO_BLOOM","09/17/2019",
67855,"NO_BLOOM","09/17/2019",
67856,"NO_BLOOM","09/23/2019",
67857,"NO_BLOOM","09/23/2019",
67858,"CONFIRMED","09/11/2019",
67859,"CONFIRMED","09/11/2019",
67860,"CONFIRMED","09/11/2019",
67861,"NO_BLOOM",,
67862,"NO_BLOOM","11/12/2019",
67863,"NO_BLOOM","06/21/2019",
67864,"NO_BLOOM","07/03/2019",
67865,"NO_BLOOM","11/12/2019",
67866,"NO_BLOOM","08/02/2019",
67867,"NO_BLOOM","08/28/2019",
67868,"CONFIRMED","09/13/2019",
67869,"CONFIRMED","09/12/2019",
67870,"NO_BLOOM","08/22/2019",
67871,"NO_BLOOM","08/30/2019",
67872,"NO_BLOOM","09/05/2019",
67873,"NO_BLOOM","11/12/2019",
67874,"NO_BLOOM","11/12/2019",
67875,"NO_BLOOM","11/12/2019",
67876,"NO_BLOOM","11/12/2019",
67877,"NO_BLOOM","08/08/2019",
67878,"NO_BLOOM","08/21/2019",
67879,"NO_BLOOM","09/05/2019",
67880,"NO_BLOOM","09/18/2019",
67881,"NO_BLOOM","11/12/2019",
67882,"NO_BLOOM","11/12/2019",
67883,"NO_BLOOM","07/11/2019",
67884,"NO_BLOOM","11/12/2019",
67885,"NO_BLOOM","08/07/2019",
67886,"NO_BLOOM","08/21/2019",
67887,"NO_BLOOM","09/05/2019",
67888,"CONFIRMED","11/12/2019",
67889,"NO_BLOOM",,
67890,"CONFIRMED","11/12/2019",
67890,"CONFIRMED","07/15/2019",
67891,"CONFIRMED_WITH_HIGH_TOXINS","09/11/2019",
67892,"CONFIRMED","11/12/2019",
67892,"CONFIRMED","07/15/2019",
67893,"CONFIRMED","06/07/2019",
67894,"CONFIRMED","06/11/2019",
67895,"CONFIRMED","06/21/2019",
67896,"CONFIRMED_WITH_HIGH_TOXINS","06/28/2019",
67897,"CONFIRMED_WITH_HIGH_TOXINS","06/28/2019",
67898,"NO_BLOOM","07/02/2019",
67899,"CONFIRMED","07/09/2019",
67900,"CONFIRMED","07/16/2019",
67901,"CONFIRMED","07/23/2019",
67902,"NO_BLOOM","08/01/2019",
67903,"CONFIRMED","08/06/2019",
67904,"CONFIRMED","08/15/2019",
67905,"CONFIRMED","08/20/2019",
67906,"CONFIRMED","08/27/2019",
67907,"NO_BLOOM","11/12/2019",
67908,"NO_BLOOM","11/12/2019",
67909,"NO_BLOOM","11/12/2019",
67910,"NO_BLOOM","11/12/2019",
67911,"NO_BLOOM","07/02/2019",
67912,"NO_BLOOM","07/09/2019",
67913,"NO_BLOOM","07/16/2019",
67914,"NO_BLOOM","07/23/2019",
