LakeID,FIN,County,WATER,Alternate_Name,Lake_Proj_Code_Ref::LAKE_PROJ_CODE,Beaches,PWS,Waterbody_Classification,WaterClassPartNo,Dam Class,M_BAS_NAME,BASIN_NAME,M_BASIN_ID,BasinSub,ACRES,SHORELINE_,AREA,LEN,P#,PWLID,_8_Digit_HUC,DATE_ADDED,Waterbody_Type,Chla_PWS
0904MOO0292,SL-P292,St Lawrence,Moon Lake,,,No,No,D,910-991,,St. Lawrence River Basin,Grass River,9,904,11.40 ,0.70 ,45977 ,1179.38 ,292,0904-0027,,,Lake,10
0904HUC0291,SL-2-25-3-12-P291,St Lawrence,Huckleberry Lake,,,No,No,D,910-991,,St. Lawrence River Basin,Grass River,9,904,61.70 ,2.60 ,249661 ,4109.16 ,291,0904-0026,,,Lake,10
0904CED0290,SL-2-25-2-22-P290,St Lawrence,Cedar Lake,,,No,No,B,910-987,,St. Lawrence River Basin,Grass River,9,904,69.10 ,1.90 ,279656 ,3115.64 ,290,0904-0024,,,Lake,10
0904BEA0362,SL-2-59-32-7-P362,St Lawrence,Beaver Pond,,,No,No,CT,910-1053,,St. Lawrence River Basin,Grass River,9,904,21.10 ,0.90 ,85273 ,1374.84 ,362,0904-0002,,,Lake,10
0904LEM0359,SL-2-59-32-6-P359,St Lawrence,Lem Pond,,,No,No,CT,910-1053,,St. Lawrence River Basin,Grass River,9,904,13.30 ,0.90 ,53917 ,1487.06 ,359,0904-0002,,,Lake,10
0904WOL0361,SL-2-59-32-6A-P361,St Lawrence,Wolf Pond,,,No,No,CT,910-1053,,St. Lawrence River Basin,Grass River,9,904,21.60 ,0.80 ,87214 ,1306.59 ,361,0904-0002,,,Lake,10
0903BRI0178,SL-1-P109-15-P178,St Lawrence,Bridge Brook Pond,,,No,No, ,910-740,,St. Lawrence River Basin,Raquette River,9,903,172.68 ,5.39 ,698831 ,8678.13 ,178,0903-0154,,,Lake,
0903SIL0174,SL-1-P174,St Lawrence,Silver Leaf Pond,,,No,No,D,910-730,,St. Lawrence River Basin,Raquette River,9,903,3.25 ,0.43 ,13157 ,686.17 ,174,0903-0152,,,Lake,10
0903PAN0167,SL-1-P109-11-P155-4-P165-1-P166-1-P167,St Lawrence,Panther Pond,,,No,No,D,910-722,,St. Lawrence River Basin,Raquette River,9,903,34.72 ,1.10 ,140500 ,1775.61 ,167,0903-0150,,,Lake,10
0903TRI0166,SL-1-P109-11-P155-4-P165-1-P166,St Lawrence,Triangle Pond,,,No,No,D,910-722,,St. Lawrence River Basin,Raquette River,9,903,15.65 ,0.73 ,63345 ,1176.50 ,166,0903-0150,,,Lake,10
0903MAR0165,SL-1-P109-11-P155-4-P165,St Lawrence,Lake Marian,,,No,No,D,910-722,,St. Lawrence River Basin,Raquette River,9,903,204.26 ,3.30 ,826633 ,5303.68 ,165,0903-0149,,,Lake,10
0903IRO0164,SL-1-P109-11-P155-4-P164,St Lawrence,Iron Pond,,,No,No,D,910-722,,St. Lawrence River Basin,Raquette River,9,903,25.94 ,1.28 ,104964 ,2065.35 ,164,0903-0149,,,Lake,10
0903OTT0163,SL-1-P109-11-P155-4-P163,St Lawrence,Otter Pond,,,No,No,D,910-722,,St. Lawrence River Basin,Raquette River,9,903,32.18 ,1.08 ,130247 ,1739.54 ,163,0903-0148,,,Lake,10
0903TRO0146,SL-1-P109-11-P144-1-P145-2-2-P146,St Lawrence,Trout Pond,,,No,No, ,910-710,,St. Lawrence River Basin,Raquette River,9,903,156.09 ,3.82 ,631690 ,6155.68 ,146,0903-0147,,,Lake,
0903LTR0145,SL-1-P109-11-P144-1-P145,St Lawrence,Little Trout Pond,,,No,No, ,910-707,,St. Lawrence River Basin,Raquette River,9,903,49.04 ,1.18 ,198467 ,1899.69 ,145,0903-0146,,,Lake,
0903HIT0144,SL-1-P109-11-P144,St Lawrence,Hitchins Pond,,,No,No,CT,910-670,,St. Lawrence River Basin,Raquette River,9,903,240.48 ,11.11 ,973207 ,17875.30 ,144,0903-0145,,,Lake,10
0903LON0154,SL-1-P109-11-9-P154,St Lawrence,Long Pond,,,No,No,CT,910-717,,St. Lawrence River Basin,Raquette River,9,903,111.29 ,3.34 ,450369 ,5379.49 ,154,0903-0144,,,Lake,10
0903HOR0143,SL-1-P109-11-6-P143,St Lawrence,Horseshoe Lake,,,No,No, ,910-702,,St. Lawrence River Basin,Raquette River,9,903,398.58 ,4.46 ,1612997 ,7172.03 ,143,0903-0142,,,Lake,
0903PIN0084,SL-1-109-P84,St Lawrence,Pine Pond,,,No,No,D,910-623,,St. Lawrence River Basin,Raquette River,9,903,14.10 ,0.94 ,57060 ,1514.43 ,84,0903-0116,,,Lake,10
0903MT 0083,SL-1-109-4-P83,St Lawrence,Mt Arab Lake,,,No,No,A,910-619,,St. Lawrence River Basin,Raquette River,9,903,120.09 ,2.82 ,485990 ,4541.55 ,83,0903-0115,,,Lake,6
0903EAG0080,SL-1-109-4-1-P80,St Lawrence,Eagle Crag Lake,,15,No,No,AT,910-617,,St. Lawrence River Basin,Raquette River,9,903,143.58 ,3.40 ,581035 ,5472.96 ,80,0903-0114,,,Lake,6
0903WIN0070,SL-1-93-P70,St Lawrence,Windfall Pond,,,No,No,D,910-598,,St. Lawrence River Basin,Raquette River,9,903,15.17 ,1.19 ,61411 ,1916.37 ,70,0903-0111,,,Lake,10
0903CHA0066,SL-1-77-2-P66,St Lawrence,Chandler Pond,,,No,No,C,910-584,,St. Lawrence River Basin,Raquette River,9,903,23.49 ,1.09 ,95057 ,1749.95 ,66,0903-0110,,,Lake,10
0903LEO0062,SL-1-74-2A-P62,St Lawrence,Leonard Pond,,,No,No, ,910-578,,St. Lawrence River Basin,Raquette River,9,903,50.87 ,1.57 ,205884 ,2518.83 ,62,0903-0109,,,Lake,
0903LON0061,SL-1-69-2-1-P61,St Lawrence,Lone Pond,,,No,No,D,910-573,,St. Lawrence River Basin,Raquette River,9,903,7.51 ,0.44 ,30392 ,704.25 ,61,0903-0108,,,Lake,10
0903DEE0048,SL-1-65-10-P48,St Lawrence,Deer Pond,,,No,No, ,910-530,,St. Lawrence River Basin,Raquette River,9,903,28.38 ,1.24 ,114834 ,1992.46 ,48,0903-0107,,,Lake,
0903OTT0049,SL-1-P49,St Lawrence,Otter Pond,,,No,No,C(T),910-547,,St. Lawrence River Basin,Raquette River,9,903,11.64 ,0.59 ,47098 ,945.69 ,49,0903-0107,,,Lake,10
0903JOR0046,SL-1-65-7-P46,St Lawrence,Jordan Lake,,,No,No,CT,910-538,,St. Lawrence River Basin,Raquette River,9,903,178.32 ,3.23 ,721620 ,5200.75 ,46,0903-0106,,,Lake,10
0903LJO0047,SL-1-65-7-P46-3-P47,St Lawrence,Little Jordan Lake,,,No,No,CT,910-542,,St. Lawrence River Basin,Raquette River,9,903,15.39 ,0.76 ,62288 ,1225.31 ,47,0903-0106,,,Lake,10
0903AMB0041,SL-1-58-P41,St Lawrence,Amber Lake,,,No,No,CT,910-521,,St. Lawrence River Basin,Raquette River,9,903,110.60 ,2.54 ,447596 ,4095.42 ,41,0903-0103,,,Lake,10
0903BUC0040,SL-1-58-5-P40,St Lawrence,Buck Pond,,,No,No,CT,910-521,,St. Lawrence River Basin,Raquette River,9,903,17.81 ,1.28 ,72066 ,2067.34 ,40,0903-0102,,,Lake,10
0903MCC0039,SL-1-58-3-P39,St Lawrence,Mccuen Pond,,,No,No,D,910-522,,St. Lawrence River Basin,Raquette River,9,903,6.64 ,0.62 ,26864 ,996.60 ,39,0903-0102,,,Lake,10
0903KET5132,SL-1-46-P31-6-P5132,St Lawrence,Kettle Pond,,,No,No,,,,St. Lawrence River Basin,Raquette River,9,903,5.98 ,0.36 ,24184 ,579.32 ,5132,0903-0100,,,Lake,
0903KIL0033,SL-1-46-P31-6-3-P33,St Lawrence,Kildare Pond,,,No,No,CT,910-507,,St. Lawrence River Basin,Raquette River,9,903,28.05 ,1.19 ,113528 ,1919.55 ,33,0903-0099,,,Lake,10
0903THI0034,SL-1-46-P31-6-10-P34,St Lawrence,Thirtyfive Pond,,,No,No,CT,910-514,,St. Lawrence River Basin,Raquette River,9,903,7.46 ,0.48 ,30170 ,767.89 ,34,0903-0099,,,Lake,10
0903WHI0035,SL-1-46-P31-6-11-P35,St Lawrence,Whitney Pond,,,No,No,C,910-516,,St. Lawrence River Basin,Raquette River,9,903,13.89 ,0.96 ,56219 ,1550.99 ,35,0903-0099,,,Lake,10
0903STE0029,SL-1-43-P29,St Lawrence,Sterling Pond,,,No,No,CT,910-501,,St. Lawrence River Basin,Raquette River,9,903,64.98 ,1.58 ,262957 ,2550.73 ,29,0903-0097,,,Lake,10
0903LON0028,SL-1-43-3-P28,St Lawrence,Long Pond,,,No,No,D,910-499,,St. Lawrence River Basin,Raquette River,9,903,22.67 ,0.85 ,91760 ,1367.29 ,28,0903-0096,,,Lake,10
0903ROU0023,SL-1-P23,St Lawrence,Round Pond,,,No,No,C,910-498,,St. Lawrence River Basin,Raquette River,9,903,8.87 ,0.45 ,35883 ,718.67 ,23,0903-0095,,,Lake,10
0903ROC0018,SL-1-35-P18,St Lawrence,Rock Pond,,,No,No,,,,St. Lawrence River Basin,Raquette River,9,903,17.25 ,0.68 ,69818 ,1095.35 ,18,0903-0094,,,Lake,
0903BAR0014,SL-1-33-5-1-P14,St Lawrence,Barney Pond,,,No,No,CT,910-488,,St. Lawrence River Basin,Raquette River,9,903,38.54 ,1.95 ,155970 ,3130.57 ,14,0903-0093,,,Lake,10
0903FRE0013,SL-1-33-4-P13,St Lawrence,French Lake,,,No,No,D,910-489,,St. Lawrence River Basin,Raquette River,9,903,14.84 ,0.65 ,60066 ,1050.89 ,13,0903-0092,,,Lake,10
0903ARB0011,SL-1-P11,St Lawrence,Arbuckle Pond,,,No,No,C(T),910-481,,St. Lawrence River Basin,Raquette River,9,903,42.64 ,1.67 ,172544 ,2679.71 ,11,0903-0090,,,Lake,10
0903GRE0008,SL-1-P8,St Lawrence,Green Pond,,,No,No,D,910-482,,St. Lawrence River Basin,Raquette River,9,903,31.55 ,1.24 ,127694 ,2002.12 ,8,0903-0089,,,Lake,10
0903CLO0006,SL-1-26-P6,St Lawrence,Close Pond,,,No,No,D,910-484,,St. Lawrence River Basin,Raquette River,9,903,10.74 ,0.75 ,43471 ,1208.09 ,6,0903-0087,,,Lake,10
0903BLA0029A,SL-1-P29A,St Lawrence,Blake Falls Reservoir,,,Yes,No,B,910-444,,St. Lawrence River Basin,Raquette River,9,903,640.35 ,18.18 ,2591401 ,29254.55 ,29,0903-0072,,,Lake,10
0903RAI0022A,SL-1-P22A,St Lawrence,Rainbow Falls Reservoir,,,No,No,D,910-491,,St. Lawrence River Basin,Raquette River,9,903,678.02 ,11.19 ,2743846 ,18014.66 ,22,0903-0071,,,Lake,10
0903FIV0021A,SL-1-P21A,St Lawrence,Five Falls Reservoir,,,No,No,B,910-444,,St. Lawrence River Basin,Raquette River,9,903,140.17 ,5.75 ,567248 ,9254.45 ,21,0903-0070,,,Lake,10
0903SOU0017A,SL-1-P17A,St Lawrence,South Colton Reservoir,,,No,No,B,910-444,,St. Lawrence River Basin,Raquette River,9,903,229.69 ,6.33 ,929520 ,10190.59 ,17,0903-0068,,,Lake,10
0903HIG0007,SL-1-P7,St Lawrence,Higley Falls Reservoir,,,No,No,B,910-444,,St. Lawrence River Basin,Raquette River,9,903,595.24 ,14.74 ,2408875 ,23725.44 ,7,0903-0067,,,Lake,10
0903COL0006A,SL-1-P6A,St Lawrence,Colton Flow,,,No,No,D,910-480,,St. Lawrence River Basin,Raquette River,9,903,178.71 ,4.86 ,723218 ,7826.44 ,6,0903-0067,,,Lake,10
0903JOE0031,SL-1-46-P31,St Lawrence,Joe Indian Pond,,14,No,No,CT,910-505,A,St. Lawrence River Basin,Raquette River,9,903,343.58 ,5.56 ,1390437 ,8941.16 ,31,0903-0060,,,Lake,10
0903CAR0035C,SL-1-P35C,St Lawrence,Carry Falls Reservoir,,,No,No,B,910-444,,St. Lawrence River Basin,Raquette River,9,903,2967.46 ,26.65 ,12008932 ,42894.46 ,35,0903-0055,,,Lake,10
0903STA0035B,SL-1-P35B,St Lawrence,Stark Falls Reservoir,,,No,No,B,910-444,,St. Lawrence River Basin,Raquette River,9,903,644.60 ,8.66 ,2608625 ,13938.12 ,35,0903-0055,,,Lake,10
0903GRA0162,SL-1-P109-11-P155-4-P162,St Lawrence,Graves Pond,,,No,No,D,910-722,,St. Lawrence River Basin,Raquette River,9,903,22.22 ,1.15 ,89916 ,1845.43 ,162,0903-0041,,,Lake,10
0903SPR0161,SL-1-P109-11-7-P161,St Lawrence,Spring Pond,,,No,No,CT,910-723,,St. Lawrence River Basin,Raquette River,9,903,32.16 ,1.23 ,130135 ,1981.11 ,161,0903-0041,,,Lake,10
0903HOR0152,SL-1-P109-11-7-P152,St Lawrence,Hornet Ponds,Three Pound Pond,,Yes,No,CT,910-715,,St. Lawrence River Basin,Raquette River,9,903,32.63 ,1.38 ,132044 ,2217.08 ,152,0903-0041,,,Lake,10
0903HAL0170,SL-1-P109-11-P155-2-1-P170,St Lawrence,Halfmoon Pond,,,No,No,CT,910-729,,St. Lawrence River Basin,Raquette River,9,903,6.12 ,0.68 ,24762 ,1097.23 ,170,0903-0032,,,Lake,10
0903LPI0148,SL-1-P109-P144-2-1-P148,St Lawrence,Little Pine Pond,,,No,No,D,910-713,,St. Lawrence River Basin,Raquette River,9,903,8.41 ,0.46 ,34047 ,743.20 ,148,0903-0028,,,Lake,10
0903BLA0179,SL-1-P109-15-P178-1-P179,St Lawrence,Black Pond,,,No,No, ,910-741,,St. Lawrence River Basin,Raquette River,9,903,18.63 ,1.33 ,75412 ,2134.43 ,179,0903-0027,,,Lake,
0903HIG0172,SL-1-P109-11-P155-2A-P172,St Lawrence,High Pond,,,No,No, ,910-728,,St. Lawrence River Basin,Raquette River,9,903,8.40 ,0.47 ,34000 ,751.87 ,172,0903-0025,,,Lake,
0903TAM0171,SL-1-P109-11-P155-2-P171,St Lawrence,Tamarack Pond,,,No,No, ,910-728,,St. Lawrence River Basin,Raquette River,9,903,16.38 ,0.77 ,66274 ,1245.52 ,171,0903-0025,,,Lake,
0903LIL0025,SL-1-P25,St Lawrence,Lilypad Pond,,,No,No,,,,St. Lawrence River Basin,Raquette River,9,903,9.37 ,0.60 ,37909 ,964.09 ,25,0903-0006,,,Lake,
0902OZO0165,SLC-32-40-P165,St Lawrence,Lake Ozonia,,,No,No,BT,910-322,,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,9,902,394.57 ,7.46 ,1596785 ,12004.40 ,165,0902-0140,,,Lake,10
0902SLO5171,SLC-32-28-P5171,St Lawrence,Slough Pond,,,No,No,CT,910-315,,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,9,902,7.55 ,0.72 ,30538 ,1151.69 ,5171,0902-0136,,,Lake,10
0902ARQ0103A,SLC-32-20-49-5-P103A,St Lawrence,Arquett Pond,,,No,No,CT,910-294,,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,9,902,15.51 ,0.61 ,62782 ,983.00 ,103,0902-0121,,,Lake,10
0902BLI0104,SLC-32-20-49-4-P104,St Lawrence,Blind Pond,,,No,No,CT,910-294,,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,9,902,5.33 ,0.44 ,21554 ,713.26 ,104,0902-0121,,,Lake,10
0904BUL0305,SL-2-48-4-1-1-P305,St Lawrence,Bullhead Pond,,,No,No,D,910-1008.1,,St. Lawrence River Basin,Grass River,9,904,7.50 ,0.50 ,30296 ,844.22 ,305,0902-0120,,,Lake,10
0902WEL0097,SLC-32-20-30-14-P97,St Lawrence,Weller Pond,,,No,No,C,910-280a,,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,9,902,51.78 ,2.74 ,209530 ,4412.23 ,97,0902-0118,,,Lake,10
0902MUD0092,SLC-32-20-29-P92,St Lawrence,Mud Pond,,,No,No,C,910-271,,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,9,902,15.46 ,0.70 ,62571 ,1127.91 ,92,0902-0116,,,Lake,10
0902ALL5147,SLC-32-20-P5147,St Lawrence,Allen Falls Reservoir,,,No,No,B,910-257,,St. Lawrence River Basin,St. Regis-Salmon-Chateaugay Rivers,9,902,97.47 ,3.04 ,394441 ,4884.96 ,5147,0902-0111,,,Lake,10
0901UWB5002,SL-P5002,St Lawrence,Unnamed Water,,,No,No,,,,St. Lawrence River Basin,St. Lawrence River,9,901,1.25 ,0.24 ,5076 ,381.32 ,5002,,,,Lake,
0901UWB5007,SL-P5007,St Lawrence,Unnamed Water,,,No,No,,,,St. Lawrence River Basin,St. Lawrence River,9,901,0.97 ,0.18 ,3916 ,291.18 ,5007,,,,Lake,
0901UWB5020,SL-OI-P5020,St Lawrence,Unnamed Water,,,No,No,,,,St. Lawrence River Basin,St. Lawrence River,9,901,1.03 ,0.32 ,4152 ,510.14 ,5020,,,,Lake,
0901UWB5021,SL-P5021,St Lawrence,Unnamed Water,,,No,No,,,,St. Lawrence River Basin,St. Lawrence River,9,901,62.82 ,2.83 ,254235 ,4557.31 ,5021,,,,Lake,
0901UWB5022,SL-P5022,St Lawrence,Unnamed Water,,,No,No,,,,St. Lawrence River Basin,St. Lawrence River,9,901,1.05 ,0.22 ,4244 ,352.97 ,5022,,,,Lake,
0901UWB5025,SL-P5025,St Lawrence,Unnamed Water,,,No,No,,,,St. Lawrence River Basin,St. Lawrence River,9,901,1.54 ,0.36 ,6226 ,586.36 ,5025,,,,Lake,
0901UWB5026,SL-P5026,St Lawrence,Unnamed Water,,,No,No,,,,St. Lawrence River Basin,St. Lawrence River,9,901,2.24 ,0.38 ,9050 ,604.41 ,5026,,,,Lake,
0901UWB5117,SL-P5117,St Lawrence,Unnamed Water,,,No,No,,,,St. Lawrence River Basin,St. Lawrence River,9,901,39.86 ,1.65 ,161325 ,2662.54 ,5117,,,,Lake,
0901UWB5118,SL-2C-1-P5118,St Lawrence,Unnamed Water,,,No,No,,,,St. Lawrence River Basin,St. Lawrence River,9,901,1.53 ,0.18 ,6200 ,292.26 ,5118,,,,Lake,
0901UWB5119,SL-P5119,St Lawrence,Unnamed Water,,,No,No,,,,St. Lawrence River Basin,St. Lawrence River,9,901,1.17 ,0.20 ,4738 ,323.94 ,5119,,,,Lake,
0901UWB5120,SL-P5120,St Lawrence,Unnamed Water,,,No,No,,,,St. Lawrence River Basin,St. Lawrence River,9,901,1.67 ,0.23 ,6749 ,375.08 ,5120,,,,Lake,
0901UWB5121,SL-3-P5121,St Lawrence,Unnamed Water,,,No,No,,,,St. Lawrence River Basin,St. Lawrence River,9,901,2.66 ,0.42 ,10758 ,672.16 ,5121,,,,Lake,
0901UWB5122,SL-3-P5122,St Lawrence,Unnamed Water,,,No,No,,,,St. Lawrence River Basin,St. Lawrence River,9,901,1.40 ,0.24 ,5660 ,390.76 ,5122,,,,Lake,
0901UWB5123,SL-P5123,St Lawrence,Unnamed Water,,,No,No,,,,St. Lawrence River Basin,St. Lawrence River,9,901,30.14 ,1.34 ,121964 ,2156.69 ,5123,,,,Lake,
0901UWB5124,SL-P5124,St Lawrence,Unnamed Water,,,No,No,,,,St. Lawrence River Basin,St. Lawrence River,9,901,2.11 ,0.25 ,8538 ,408.03 ,5124,,,,Lake,
0901UWB5125,SL-P5125,St Lawrence,Unnamed Water,,,No,No,,,,St. Lawrence River Basin,St. Lawrence River,9,901,1.50 ,0.25 ,6088 ,404.96 ,5125,,,,Lake,
0901UWB5126,SL-14-P5126,St Lawrence,Unnamed Water,,,No,No,D,910-1084,,St. Lawrence River Basin,St. Lawrence River,9,901,1.62 ,0.28 ,6568 ,457.83 ,5126,,,,Lake,10
0901UWB5128,SL-30-P5128,St Lawrence,Unnamed Water,,,No,No,D,910-1637,,St. Lawrence River Basin,St. Lawrence River,9,901,1.87 ,0.37 ,7563 ,594.77 ,5128,,,,Lake,10
0901UWB5129,SL-33-3-B-P5129,St Lawrence,Unnamed Water,,,No,No,,,,St. Lawrence River Basin,St. Lawrence River,9,901,0.98 ,0.23 ,3961 ,366.25 ,5129,,,,Lake,
0901UWB5131,SL-32A-P5131,St Lawrence,Unnamed Water,,,No,No,,,,St. Lawrence River Basin,St. Lawrence River,9,901,1.99 ,0.32 ,8048 ,512.76 ,5131,,,,Lake,
0901UWB5133,SL-36-A1-P5133,St Lawrence,Unnamed Water,,,No,No,D,910-1643,,St. Lawrence River Basin,St. Lawrence River,9,901,1.94 ,0.22 ,7859 ,351.98 ,5133,,,,Lake,10
0901UWB5144,SL-AI-1-P5144,St Lawrence,Unnamed Water,,,No,No,,,,St. Lawrence River Basin,St. Lawrence River,9,901,0.84 ,0.25 ,3381 ,405.92 ,5144,,,,Lake,
0901UWB5231,SL-P5231,St Lawrence,Unnamed Water,,,No,No,,,,St. Lawrence River Basin,St. Lawrence River,9,901,2.10 ,0.32 ,8492 ,516.34 ,5231,,,,Lake,
0901UWB5232,SL-P5232,St Lawrence,Unnamed Water,,,No,No,,,,St. Lawrence River Basin,St. Lawrence River,9,901,1.70 ,0.25 ,6886 ,394.45 ,5232,,,,Lake,
